solver_id,model,solve_number,solve_time_s,predicted,residual
2007OEYM01,power_law,246.0,30.47,30.93514102639903,-0.46514102639903143
2007OEYM01,power_law,247.0,24.47,30.915566669354757,-6.445566669354758
2007OEYM01,power_law,248.0,29.59,30.8960964244839,-1.3060964244839006
2007OEYM01,power_law,249.0,33.58,30.876729321564156,2.7032706784358425
2007OEYM01,power_law,250.0,25.69,30.85746440326473,-5.167464403264727
2007OEYM01,power_law,251.0,25.9,30.838300724924302,-4.938300724924304
2007OEYM01,power_law,252.0,23.55,30.819237354333694,-7.2692373543336934
2007OEYM01,power_law,253.0,33.34,30.80027337152306,2.539726628476945
2007OEYM01,power_law,254.0,28.28,30.7814078685536,-2.501407868553599
2007OEYM01,power_law,255.0,32.44,30.76263994931361,1.6773600506863886
2007OEYM01,power_law,256.0,25.8,30.743968729318702,-4.943968729318701
2007OEYM01,power_law,257.0,31.38,30.725393335516294,0.6546066644837047
2007OEYM01,power_law,258.0,29.55,30.70691290609401,-1.1569129060940107
2007OEYM01,power_law,259.0,29.06,30.688526590292078,-1.6285265902920791
2007OEYM01,power_law,260.0,31.66,30.67023354821958,0.9897664517804188
2007OEYM01,power_law,261.0,31.77,30.652032950674425,1.117967049325575
2007OEYM01,power_law,262.0,25.72,30.63392397896697,-4.91392397896697
2007OEYM01,power_law,263.0,23.77,30.61590582474725,-6.845905824747252
2007OEYM01,power_law,264.0,24.5,30.597977689835673,-6.097977689835673
2007OEYM01,power_law,265.0,32.69,30.5801387860571,2.1098612139428994
2007OEYM01,power_law,266.0,30.94,30.562388335078253,0.3776116649217478
2007OEYM01,power_law,267.0,44.13,30.544725568248417,13.585274431751586
2007OEYM01,power_law,268.0,29.83,30.527149726443213,-0.6971497264432145
2007OEYM01,power_law,269.0,23.94,30.509660059911532,-6.569660059911531
2007OEYM01,power_law,270.0,36.8,30.49225582812548,6.307744171874518
2007OEYM01,power_law,271.0,24.77,30.47493629963325,-5.70493629963325
2007OEYM01,power_law,272.0,31.38,30.457700751914857,0.9222992480851424
2007OEYM01,power_law,273.0,30.83,30.440548471240763,0.38945152875923483
2007OEYM01,power_law,274.0,27.53,30.423478752533164,-2.893478752533163
2007OEYM01,power_law,275.0,32.86,30.40649089922999,2.4535091007700096
2007OEYM01,power_law,276.0,32.44,30.38958422315156,2.050415776848439
2007OEYM01,power_law,277.0,20.21,30.37275804436976,-10.16275804436976
2007OEYM01,power_law,278.0,33.72,30.35601169107975,3.3639883089202485
2007OEYM01,power_law,279.0,23.59,30.33934449947409,-6.749344499474091
2007OEYM01,power_law,280.0,33.46,30.322755813619303,3.1372441863806984
2007OEYM01,power_law,281.0,24.56,30.306244985334743,-5.746244985334744
2007OEYM01,power_law,282.0,28.47,30.289811374073746,-1.8198113740737476
2007OEYM01,power_law,283.0,23.65,30.273454346807064,-6.6234543468070655
2007OEYM01,power_law,284.0,25.4,30.257173277908414,-4.857173277908416
2007OEYM01,power_law,285.0,27.33,30.24096754904223,-2.9109675490422333
2007OEYM01,power_law,286.0,26.91,30.224836549053453,-3.314836549053453
2007OEYM01,power_law,287.0,28.15,30.208779673859404,-2.058779673859405
2007OEYM01,power_law,288.0,43.71,30.192796326343633,13.517203673656368
2007OEYM01,power_law,289.0,21.84,30.176885916251727,-8.336885916251727
2007OEYM01,power_law,290.0,30.71,30.16104786008905,0.548952139910952
2007OEYM01,power_law,291.0,31.22,30.145281581020313,1.0747184189796855
2007OEYM01,power_law,292.0,26.09,30.129586508771013,-4.039586508771013
2007OEYM01,power_law,293.0,26.94,30.11396207953066,-3.173962079530657
2007OEYM01,power_law,294.0,23.18,30.09840773585772,-6.91840773585772
2007OEYM01,power_law,295.0,21.72,30.082922926586313,-8.362922926586315
2007OEYM01,power_law,296.0,23.61,30.067507106734585,-6.457507106734585
2007OEYM01,power_law,297.0,25.05,30.05215973741469,-5.00215973741469
2007OEYM01,power_law,298.0,24.71,30.036880285744424,-5.326880285744423
2007OEYM01,power_law,299.0,36.69,30.02166822476039,6.668331775239608
2007OEYM01,power_law,300.0,37.27,30.006523033332734,7.26347696666727
2007OEYM01,power_law,301.0,29.18,29.991444196081385,-0.8114441960813856
2007OEYM01,power_law,302.0,27.34,29.97643120329376,-2.6364312032937605
2007OEYM01,power_law,303.0,25.27,29.961483550843916,-4.691483550843916
2007OEYM01,power_law,304.0,28.15,29.946600740113126,-1.7966007401131279
2007OEYM01,power_law,305.0,24.63,29.931782277911843,-5.301782277911844
2007OEYM01,power_law,306.0,23.88,29.917027676403002,-6.037027676403003
2007OEYM01,power_law,307.0,23.84,29.902336453026685,-6.062336453026685
2007OEYM01,power_law,308.0,26.22,29.88770813042604,-3.6677081304260426
2007OEYM01,power_law,309.0,60.47,29.87314223637455,30.596857763625447
2007OEYM01,power_law,310.0,23.53,29.858638303704453,-6.328638303704452
2007OEYM01,power_law,311.0,22.72,29.844195870236476,-7.124195870236477
2007OEYM01,power_law,312.0,64.71,29.829814478710723,34.88018552128927
2007OEYM01,power_law,313.0,24.68,29.815493676718738,-5.135493676718738
2007OEYM01,power_law,314.0,52.81,29.80123301663675,23.00876698336325
2007OEYM01,power_law,315.0,22.75,29.787032055559994,-7.037032055559994
2007OEYM01,power_law,316.0,31.4,29.772890355238196,1.627109644761802
2007OEYM01,power_law,317.0,28.44,29.75880748201211,-1.318807482012108
2007OEYM01,power_law,318.0,26.77,29.744783006751106,-2.9747830067511067
2007OEYM01,power_law,319.0,28.9,29.730816504791836,-0.8308165047918372
2007OEYM01,power_law,320.0,26.25,29.71690755587788,-3.4669075558778815
2007OEYM01,power_law,321.0,23.11,29.703055744100432,-6.5930557441004325
2007OEYM01,power_law,322.0,24.97,29.689260657839935,-4.719260657839936
2007OEYM01,power_law,323.0,27.11,29.675521889708687,-2.5655218897086876
2007OEYM01,power_law,324.0,27.93,29.6618390364944,-1.7318390364943994
2007OEYM01,power_law,325.0,24.9,29.648211699104674,-4.748211699104676
2007OEYM01,power_law,326.0,30.13,29.634639482512384,0.4953605174876152
2007OEYM01,power_law,327.0,22.88,29.62112199570194,-6.741121995701942
